10.0,0.19066937119675456,0.05907172995780591,0.1845841784989858,0.06118143459915612,0.3448275862068966,0.0759493670886076
10.0,0.1936842105263158,0.06183368869936034,0.18526315789473685,0.05970149253731343,0.37684210526315787,0.06183368869936034
10.0,0.18958333333333333,0.056485355648535567,0.18541666666666667,0.058577405857740586,0.38958333333333334,0.09623430962343096
10.0,0.19745222929936307,0.06818181818181818,0.18895966029723993,0.06611570247933884,0.37367303609341823,0.09297520661157024
10.0,0.19077568134171907,0.060542797494780795,0.18448637316561844,0.060542797494780795,0.37735849056603776,0.07306889352818371
10.0,0.19658119658119658,0.06369426751592357,0.19017094017094016,0.06369426751592357,0.38675213675213677,0.10615711252653928
10.0,0.19027484143763213,0.05660377358490566,0.1839323467230444,0.05450733752620545,0.3890063424947146,0.08176100628930817
10.0,0.19037199124726478,0.04811715481171548,0.18599562363238512,0.04184100418410042,0.387308533916849,0.09832635983263599
10.0,0.18763326226012794,0.059322033898305086,0.18336886993603413,0.057203389830508475,0.3646055437100213,0.09745762711864407
10.0,0.19098712446351931,0.05894736842105263,0.18669527896995708,0.05894736842105263,0.3969957081545064,0.11157894736842106
10.0,0.19017094017094016,0.05672268907563025,0.18803418803418803,0.05672268907563025,0.3974358974358974,0.11134453781512606
10.0,0.18398268398268397,0.05473684210526316,0.17965367965367965,0.05473684210526316,0.3917748917748918,0.10947368421052632
10.0,0.18763796909492272,0.06415929203539823,0.18543046357615894,0.061946902654867256,0.37969094922737306,0.11504424778761062
10.0,0.18318965517241378,0.05150214592274678,0.1810344827586207,0.05150214592274678,0.3857758620689655,0.10515021459227468
10.0,0.18485523385300667,0.052980132450331126,0.18262806236080179,0.04856512141280353,0.38752783964365256,0.12362030905077263
10.0,0.18552036199095023,0.05405405405405406,0.18778280542986425,0.0518018018018018,0.39592760180995473,0.11711711711711711
10.0,0.18764302059496568,0.05321507760532151,0.1853546910755149,0.050997782705099776,0.38215102974828374,0.10864745011086474
10.0,0.18651685393258427,0.056818181818181816,0.1842696629213483,0.056818181818181816,0.36179775280898874,0.12272727272727273
10.0,0.1891891891891892,0.05333333333333334,0.18693693693693694,0.05555555555555555,0.36936936936936937,0.11333333333333333
10.0,0.19239373601789708,0.060215053763440864,0.18791946308724833,0.060215053763440864,0.3624161073825503,0.11827956989247312
10.0,0.18906605922551253,0.05755395683453238,0.18223234624145787,0.05755395683453238,0.33940774487471526,0.07434052757793765
