0.0,0.18298969072164947,0.049723756906077346,0.17525773195876287,0.058011049723756904,0.3634020618556701,0.10773480662983426
0.0,0.1830601092896175,0.05367231638418079,0.16120218579234974,0.06497175141242938,0.3469945355191257,0.1271186440677966
0.0,0.16944444444444445,0.034782608695652174,0.1527777777777778,0.043478260869565216,0.35555555555555557,0.13043478260869565
0.0,0.1792717086834734,0.04335260115606936,0.16246498599439776,0.057803468208092484,0.36134453781512604,0.13005780346820808
0.0,0.1813031161473088,0.05172413793103448,0.15864022662889518,0.06321839080459771,0.34844192634560905,0.12643678160919541
0.0,0.1787709497206704,0.04788732394366197,0.16201117318435754,0.059154929577464786,0.3547486033519553,0.1267605633802817
0.0,0.18232044198895028,0.04788732394366197,0.16022099447513813,0.056338028169014086,0.35082872928176795,0.13802816901408452
0.0,0.18181818181818182,0.0443213296398892,0.15702479338842976,0.060941828254847646,0.3333333333333333,0.11357340720221606
0.0,0.18528610354223432,0.04918032786885246,0.16348773841961853,0.06284153005464481,0.34877384196185285,0.12021857923497267
0.0,0.1842818428184282,0.04878048780487805,0.16260162601626016,0.05962059620596206,0.33604336043360433,0.11382113821138211
0.0,0.18157181571815717,0.04864864864864865,0.15718157181571815,0.062162162162162166,0.3333333333333333,0.11621621621621622
0.0,0.1863013698630137,0.049723756906077346,0.16164383561643836,0.06077348066298342,0.34794520547945207,0.11602209944751381
0.0,0.18699186991869918,0.05121293800539083,0.15989159891598917,0.06199460916442048,0.33604336043360433,0.11859838274932614
0.0,0.18413597733711048,0.04985337243401759,0.15864022662889518,0.05865102639296188,0.35127478753541075,0.12023460410557185
0.0,0.1875,0.05539358600583091,0.16193181818181818,0.06705539358600583,0.3494318181818182,0.119533527696793
0.0,0.18055555555555555,0.05187319884726225,0.16111111111111112,0.05475504322766571,0.3527777777777778,0.12103746397694524
0.0,0.1863905325443787,0.0513595166163142,0.16863905325443787,0.05740181268882175,0.3609467455621302,0.12084592145015106
0.0,0.18181818181818182,0.05698005698005698,0.1652892561983471,0.06552706552706553,0.349862258953168,0.1168091168091168
0.0,0.18487394957983194,0.04871060171919771,0.16246498599439776,0.06017191977077364,0.3473389355742297,0.11174785100286533
0.0,0.18384401114206128,0.05413105413105413,0.1671309192200557,0.06267806267806268,0.3565459610027855,0.11965811965811966
0.0,0.1875,0.05521472392638037,0.18092105263157895,0.05521472392638037,0.3881578947368421,0.16257668711656442
