0,0,1,2
0.0,0.19347522584373653,0.16318707147731265,0.13231131670745974
0.0,0.1767870230559982,0.10611356256348065,0.11346941485025874
0.0,0.23739562694243097,0.11630118731382943,0.11272094191921414
0.0,0.2526340485575797,0.19922632353300562,0.1538805832637284
0.0,0.26893781884277596,0.20614615811580195,0.12450379314003412
0.0,0.14991441997221877,0.09977398707846574,0.1211454339234729
0.0,0.246332855093899,0.19307088904800157,0.18171618964028585
0.0,0.1525838442887928,0.1385835883970291,0.23606988821963998
0.0,0.17781951624169073,0.11147774660702087,0.1381234232839746
0.0,0.22176244220442895,0.13657625519485994,0.14786031766369823
0.0,0.17636410736003882,0.13812449297322205,0.13922743025319334
0.0,0.23779432252346303,0.20520974751686932,0.12850079147550472
0.0,0.1495896709640886,0.08256973512046789,0.11542118115849934
0.0,0.21215321890471675,0.15943805748977224,0.13777325915685557
0.0,0.11235269281838234,0.11365290189376936,0.10966501224802255
0.0,0.21875758197226527,0.14721252211679964,0.12369396181148645
0.0,0.2095930327535416,0.15221680922793301,0.1302702582349587
0.0,0.20968207340117775,0.20515890861065733,0.2566723992453335
0.0,0.2141587933513425,0.17847561692303476,0.12252241576843603
0.0,0.18818658853834622,0.10084751411712106,0.12914959056757927
0.0,0.17983020869640381,0.09060045361407587,0.1401889720164169
10.0,0.254403002630821,0.25312785447928354,0.1392434322515752
10.0,0.13743396712199063,0.18837060720763787,0.09509841907746333
10.0,0.17322516343172728,0.20566329884052115,0.11934067685319757
10.0,0.18380363830952667,0.20154755542224112,0.08599404362927704
10.0,0.19929533457368878,0.18096802343972157,0.029113553674257858
10.0,0.15802889453537372,0.19085289634090907,0.09952698002239754
10.0,0.12323373915877595,0.09821582203511936,0.23182109716779886
10.0,0.1971491967065089,0.3125185705292353,0.15428682598266852
10.0,0.17902460661272468,0.13914528069436927,0.12998280127097023
10.0,0.12257668410271749,0.13524260994834236,0.11948193493313511
10.0,0.21538943961903265,0.2910716732933056,0.11366007216337687
10.0,0.11888761638704176,0.20118535623370432,0.1108428287765417
10.0,0.11152470873851089,0.18551977887909338,0.12356504928389739
10.0,0.1173349917780413,0.14194864331145246,0.10201354290155956
10.0,0.12014103621808486,0.06831409383563702,0.10909487770817139
10.0,0.21321179603736953,0.10229483050822263,0.11418023478346648
10.0,0.07833163514715112,0.11715320981200439,0.08790692176525261
10.0,0.062413532479552045,0.05945710152399725,0.06324489478745224
10.0,0.15193220577280142,0.18310031954025857,0.1272141227910296
10.0,0.17608760646132787,0.053466130866630934,0.11438496070159182
0.0,0.15157948699969853,0.1737992451674959,0.08784809794056858
0.0,0.15607908679987287,0.10276137356374221,0.08099004797790557
0.0,0.07412705618555492,0.17088433800911534,0.07315746661227449
0.0,0.15130471538472878,0.11592081516752939,0.07896622343632101
0.0,0.2256752251508802,0.18284953316535274,0.104279008115616
0.0,0.1599968843680537,0.10709444959073261,0.08949928194435958
0.0,0.2128745618266681,0.16072538370720146,0.08021215206205592
0.0,0.1350674341511069,0.22064888784731052,0.09581433971912326
0.0,0.1559876698704123,0.2375218287967243,0.09058012501881144
0.0,0.12165469020557695,0.20259161784526403,0.09027128866616271
0.0,0.1610383370808317,0.14159306182503095,0.08612960726206129
0.0,0.1668516260911998,0.19978419726876717,0.11712983014917255
0.0,0.1933217846664512,0.23893843650307328,0.07258708430226851
0.0,0.22866321048682772,0.13509367917201648,0.07419834204406406
0.0,0.16204714126739983,0.2013588051381277,0.10057493069523898
0.0,0.20309779388537627,0.21015381802556338,0.08818648811715812
0.0,0.23102461223813883,0.18550267413233812,0.08472758878365544
0.0,0.179822236019701,0.2556700280536804,0.1553266988469591
0.0,0.22758691712113652,0.15231799733636325,0.08099309879309544
0.0,0.11924940952629048,0.14503021292447238,0.07208135321382925
0.0,0.17522323099361647,0.16776630199479448,0.07752574842163276
10.0,0.16701705112119375,0.14374637810210572,0.10076194042453349
10.0,0.17623901182606588,0.17637801827258437,0.09908549188743385
10.0,0.19349354075135852,0.1606461524955004,0.08765282341008879
10.0,0.1797235654290204,0.13245764818535033,0.10273265070284351
10.0,0.17207891820461596,0.1782517315153927,0.08254789644132729
10.0,0.19476213035229276,0.1501243827942852,0.08455749664931178
10.0,0.21938769319395704,0.2057089041505878,0.09294095550741177
10.0,0.2202942277538454,0.21343920600020094,0.14062773964167818
10.0,0.19070493971907884,0.20570890415058796,0.0896867203705976
